RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;103;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;101;6;6;6,00;-11;-11;-11,00;1;1;7;7;7,00;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;275;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;343;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;233;48;48;48,00;48;48;48,00;1;1;3;3;3,00;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;63;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;368;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;205;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;54;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;87;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;670;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;481;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;214;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;40;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;504;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;225;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;335;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;228;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;906;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;98;1;1;0,50;-1;1;-0,50;2;2;50;39;25,00;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;81;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;172;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;106;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;57;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;66;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;136;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;103;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;55;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;49;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;57;0;0;0;-65;-65;-65,00;1;1;11;11;11,00;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;52;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;162;72;36;36,00;72;36;36,00;2;1;4;2;2,00;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;531;0;0;0;0;0;0;0;0;0;0;0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;124;1;1;1,00;1;1;1,00;1;1;39;39;39,00;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;86;0;0;0;0;0;0;0;0;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;48;0;0;0;0;0;0;0;0;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;64;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;40;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;44;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;83;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;360;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;116;4;4;4,00;3;3;3,00;1;1;39;39;39,00;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;117;8;8;8,00;6;6;6,00;1;1;39;39;39,00;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;165;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;41;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;133;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;149;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;51;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;162;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;64;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;31;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;32;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java;31;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java;30;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;33;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;34;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java;140;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java;77;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;100;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;81;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;65;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;167;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;78;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;170;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;60;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java;48;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java;144;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;103;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;133;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;386;1;1;1,00;1;1;1,00;1;1;39;39;39,00;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;194;2;2;2,00;2;2;2,00;1;1;41;41;41,00;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java;40;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java;37;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java;566;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java;344;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java;357;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java;60;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java;80;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;253;1;1;1,00;-2;-2;-2,00;1;1;39;39;39,00;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java;335;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java;41;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java;99;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java;99;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java;287;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java;117;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java;43;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java;326;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java;249;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java;43;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java;88;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;35;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;54;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;55;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java;23;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java;46;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java;64;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;41;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;42;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;156;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;43;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;41;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;78;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;124;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;35;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;35;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;50;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java;41;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java;23;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;47;0;0;0;0;0;0;0;0;0;0;0;No
5;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;35;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;90;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;46;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;219;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;16881;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java;64;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;123;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;59;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;87;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;493;3;3;3,00;1;1;1,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;390;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;918;8;6;4,00;5;4;2,50;2;2;80;41;40,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;89;9;9;9,00;3;3;3,00;1;1;39;39;39,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;320;2;2;2,00;1;1;1,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java;112;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;80;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;85;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;71;2;2;2,00;1;1;1,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;87;2;2;2,00;0;0;0;1;1;39;39;39,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;33;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;523;45;33;15,00;44;33;14,67;3;2;53;39;17,67;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;28;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;94;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;30;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;73;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;23;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;23;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;86;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;761;211;199;70,33;71;63;23,67;3;1;15;12;5,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;57;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;26;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java;96;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;61;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;33;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;38;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;27;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;80;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;203;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java;195;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;97;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;34;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;24;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;38;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;146;3;3;3,00;1;1;1,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java;195;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;771;6;6;6,00;1;1;1,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java;148;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java;93;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java;88;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;765;10;6;5,00;1;1;0,50;2;2;80;41;40,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;462;1;1;1,00;0;0;0;1;1;12;12;12,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;66;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;52;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;67;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;170;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;135;3;3;3,00;0;0;0;1;1;39;39;39,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;1100;2;2;2,00;1;1;1,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;64;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;83;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java;24;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;21;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;415;3;3;3,00;2;2;2,00;1;1;41;41;41,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;49;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;51;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;89;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;26;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;67;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;708;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;53;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;39;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;55;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;47;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;56;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;104;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;153;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;59;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;30;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;49;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;52;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;110;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;63;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;72;5;5;5,00;3;3;3,00;1;1;39;39;39,00;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;61;0;0;0;0;0;0;0;0;0;0;0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;42;0;0;0;0;0;0;0;0;0;0;0;Yes
